"","RVSN_ADDR_CD","year","misc_n","misc_cost","misc_case","deliv_n","deliv_cost","deliv_case","N46_n","N97_n","O00_n","O01_n","O02_n","O03_n","O05_n","O06_n","O08_n","O80_n","O81_n","O82_n","O83_n","O84_n","Z32_n","O04_n","NA_n","O07_n","N46_cost","N97_cost","O00_cost","O01_cost","O02_cost","O03_cost","O05_cost","O06_cost","O08_cost","O80_cost","O81_cost","O82_cost","O83_cost","O84_cost","Z32_cost","O04_cost","NA_cost","O07_cost","N46_case","N97_case","O00_case","O01_case","O02_case","O03_case","O05_case","O06_case","O08_case","O80_case","O81_case","O82_case","O83_case","O84_case","Z32_case","O04_case","NA_case","O07_case"
"862",43740,2020,7,2576000,19,31,64952940,44,21,45,1,0,4,1,0,1,0,11,0,17,1,2,2,0,0,0,1573630,44215660,101660,0,2225440,189980,0,58920,0,21838770,0,36579710,1610710,4923750,415860,0,0,0,30,294,1,0,11,6,0,1,0,15,0,22,4,3,9,0,0,0
"863",43740,2021,8,1200660,14,19,41512860,22,19,47,1,0,3,4,0,0,0,6,3,9,1,0,3,0,0,0,2066610,45260720,24440,0,1025870,150350,0,0,0,10929370,6806480,20437670,3339340,0,178230,0,0,0,32,354,1,0,9,4,0,0,0,6,4,11,1,0,3,0,0,0
"864",43740,2022,11,6191600,27,20,48287840,22,30,49,4,0,4,3,0,0,0,8,0,11,0,1,3,0,0,0,6162730,52247140,3609580,0,1707480,874540,0,0,0,16766510,0,28985940,0,2535390,154520,0,0,0,49,302,7,0,17,3,0,0,0,9,0,12,0,1,4,0,0,0
"865",43740,2023,9,5275580,19,18,48494940,22,25,44,1,1,6,1,0,0,0,3,0,13,0,2,1,0,0,0,1440160,84226010,89540,2583270,2577930,24840,0,0,0,6961470,0,33232630,0,8300840,93930,0,0,0,35,346,2,1,15,1,0,0,0,3,0,17,0,2,1,0,0,0
"866",43745,2018,21,7151440,95,19,30644550,23,59,102,9,0,8,2,1,0,0,6,2,9,1,1,2,1,0,0,4762250,99682130,4487280,0,2156650,406720,74480,0,0,8551240,2740610,17080610,86410,2185680,69460,26310,0,0,92,768,67,0,23,3,1,0,0,7,3,9,3,1,3,1,0,0
"867",43745,2019,23,8713280,73,34,69212760,34,47,94,5,0,12,3,1,2,0,9,0,24,1,0,8,0,0,0,4458930,70544460,4192360,0,4339590,86300,22680,72350,0,12775690,0,55027290,1409780,0,1223540,0,0,0,94,743,25,0,38,5,2,3,0,9,0,24,1,0,14,0,0,0
"868",43745,2020,20,11090720,77,32,66197210,36,59,87,6,0,13,0,0,0,0,8,0,23,1,0,2,1,0,0,9501920,136221000,4238430,0,6840760,0,0,0,0,12896480,0,52036170,1264560,0,193430,11530,0,0,119,914,25,0,51,0,0,0,0,8,0,27,1,0,2,1,0,0
"869",43745,2021,25,14556150,80,23,61139720,28,77,91,4,0,16,2,1,0,1,2,0,19,0,2,1,1,0,0,7565760,155459270,6779580,0,7139300,52320,35820,0,392990,3347160,0,52867410,0,4925150,96030,156140,0,0,137,928,24,0,49,2,1,0,2,2,0,24,0,2,7,2,0,0
"870",43745,2022,21,18485910,80,33,87439440,36,97,100,7,0,12,2,0,0,0,3,0,25,2,3,4,0,0,0,13869230,275773960,12378790,0,5884450,222670,0,0,0,6812150,0,67355940,3443220,9828130,549350,0,0,0,178,1289,37,0,41,2,0,0,0,3,0,27,2,4,5,0,0,0
"871",43745,2023,26,10782530,57,56,149152710,62,70,93,2,0,13,3,4,1,1,11,0,40,2,3,8,1,0,1,12586770,213295840,4473550,0,5128620,121960,707790,39920,26380,20581290,0,114609760,5274960,8686700,1579060,228260,0,56050,134,981,7,0,33,5,6,1,1,11,0,45,2,4,13,2,0,2
"872",43750,2018,46,13720380,124,36,77688840,45,104,179,8,2,29,7,0,0,0,12,0,23,1,0,4,0,0,0,13486150,234230560,4360770,393240,8528620,437750,0,0,0,15661660,0,60009860,2017320,0,590430,0,0,0,192,1674,24,7,78,15,0,0,0,14,0,30,1,0,7,0,0,0
"873",43750,2019,47,15064600,128,81,168681530,106,133,203,10,1,23,7,2,2,2,25,2,49,2,3,9,0,0,0,17544120,262722380,2619050,353490,8300060,1340740,107420,1678090,665750,42759490,3233360,115822890,2647320,4218470,509700,0,0,0,238,1839,33,3,69,12,2,3,6,32,2,67,2,3,13,0,0,0
"874",43750,2020,47,35728880,132,78,169530700,84,128,226,14,1,23,4,2,1,1,17,2,48,3,8,2,1,0,0,17756110,327669980,25169100,13360,9245640,611680,410970,230870,24520,28447750,3868940,110498510,4904450,21811050,340710,22740,0,0,225,2285,45,1,70,10,3,1,1,17,2,54,3,8,2,1,0,0
"875",43750,2021,55,109152890,179,95,241311810,106,172,258,7,2,35,7,0,3,0,21,3,62,6,3,6,0,0,1,17100640,394473650,1902720,837370,104224740,2043690,0,132590,0,41541970,6749170,161049340,10984390,20986940,591990,0,0,11780,286,2249,26,13,118,16,0,5,0,21,3,72,6,4,8,0,0,1
"876",43750,2022,48,18594760,163,129,319247460,151,179,250,11,1,27,6,0,0,1,33,4,84,3,5,18,1,0,1,26542400,420373970,4613810,355240,11907550,1287560,0,0,123160,70650140,10102590,219485180,7948990,11060560,1923470,295310,0,12130,350,2312,47,1,96,12,0,0,1,34,4,105,3,5,26,5,0,1
"877",43750,2023,44,25580230,95,85,238784190,105,128,218,9,0,22,7,2,2,1,20,2,55,2,6,12,1,0,0,21521240,416181480,13234770,0,8758230,904120,389230,199520,488720,46475940,6276500,165774130,4220940,16036680,2548070,1605640,0,0,226,2136,19,0,51,12,6,4,1,23,3,71,2,6,25,2,0,0
"878",43760,2018,9,4329730,25,11,23460260,11,27,51,2,0,6,0,0,0,0,2,0,9,0,0,3,1,0,0,3021010,36713040,224480,0,1787210,0,0,0,0,3982610,0,19477650,0,0,849570,2318040,0,0,62,419,6,0,18,0,0,0,0,2,0,9,0,0,8,1,0,0
"879",43760,2019,6,4613880,16,19,37340980,23,25,51,1,0,5,0,0,0,0,6,0,11,1,1,4,0,0,0,2441750,70541120,2877750,0,1736130,0,0,0,0,8675400,0,24944870,1293350,2427360,1116240,0,0,0,109,398,2,0,14,0,0,0,0,7,0,14,1,1,9,0,0,0
"880",43760,2020,18,9344320,60,13,25259780,20,25,60,3,0,10,3,1,0,1,2,0,7,3,1,5,0,0,0,3737750,82725240,3801880,0,4724000,579910,164380,0,74150,3349100,0,15774830,3934010,2201840,1386080,0,0,0,44,604,20,0,30,7,2,0,1,2,0,14,3,1,16,0,0,0
"881",43760,2021,13,5956220,41,24,58835620,25,25,51,1,0,5,3,0,1,1,3,0,19,0,2,4,2,0,0,1600140,73479020,813620,0,3166180,178590,0,36030,682330,5492300,0,48588140,0,4755180,413780,1079470,0,0,35,443,10,0,21,5,0,1,1,3,0,20,0,2,6,3,0,0
"882",43760,2022,9,4490060,25,20,44117830,20,24,33,2,0,4,2,0,0,1,6,1,12,1,0,0,0,0,0,3360850,33498280,188300,0,3723930,565700,0,0,12130,10685550,1555910,30586460,1289910,0,0,0,0,0,38,254,5,0,16,3,0,0,1,6,1,12,1,0,0,0,0,0
"883",43760,2023,9,6197820,26,11,28254040,11,18,39,2,0,5,0,2,0,0,2,1,8,0,0,0,0,0,0,7827270,71241320,3224410,0,2921740,0,51670,0,0,4037230,2782840,21433970,0,0,0,0,0,0,40,386,11,0,13,0,2,0,0,2,1,8,0,0,0,0,0,0
"884",43770,2018,42,10612420,111,40,69890030,56,134,189,9,0,25,5,1,1,1,10,1,24,3,2,9,0,0,0,14593330,218503260,1898200,0,8444220,195570,11130,15350,47950,12477120,1465140,48474370,4766980,2706420,1733200,0,0,0,242,1724,22,0,79,7,1,1,1,17,1,33,3,2,18,0,0,0
"885",43770,2019,38,10300390,113,62,108223230,73,138,173,5,1,28,3,0,1,0,18,1,28,6,9,10,0,0,0,17886330,176195560,467170,154960,9337250,109200,0,231810,0,26250900,2071870,49285890,9242000,21372570,869270,0,0,0,248,1415,12,7,85,8,0,1,0,28,1,28,6,10,11,0,0,0
"886",43770,2020,37,13002900,91,56,112223360,70,112,167,6,0,19,8,0,1,2,16,2,32,4,2,12,1,0,0,13920530,184935030,4187450,0,6004990,1026280,0,29100,650180,26167510,4211120,68462990,6883310,6498430,1692400,1104900,0,0,205,1368,26,0,45,12,0,1,5,25,2,37,4,2,22,2,0,0
"887",43770,2021,29,11447180,66,64,160355680,71,120,197,5,1,16,2,1,1,3,14,0,40,3,7,10,0,0,0,18352630,346826520,3470590,268710,5477740,57670,11700,1348700,812070,32928910,0,102831940,4940920,19653910,1664430,0,0,0,226,1860,14,1,42,2,1,2,4,16,0,44,3,8,19,0,0,0
"888",43770,2022,36,20003930,95,60,164001140,76,96,171,7,2,22,4,0,0,1,9,1,43,1,6,4,0,0,0,14426380,281639670,8306750,776520,10119710,609610,0,0,191340,23472690,1936880,118940180,1706450,17944940,689750,0,0,0,198,1591,21,2,67,4,0,0,1,18,1,49,1,7,8,0,0,0
"889",43770,2023,31,12739960,71,61,185266280,72,89,177,2,0,17,9,1,2,0,10,2,43,2,4,6,0,0,0,17432500,309656780,2640020,0,8511340,834720,12060,741820,0,23470400,6662640,137348370,4728850,13056020,1564600,0,0,0,166,1559,4,0,45,17,1,4,0,12,2,52,2,4,20,0,0,0
"890",43800,2018,10,11935900,22,5,13442910,7,20,42,0,0,8,0,0,0,1,1,0,3,1,0,3,1,0,0,1571450,34604300,0,0,3503370,0,0,0,219680,1791180,0,8994580,2657150,0,338990,8212850,0,0,31,303,0,0,20,0,0,0,1,1,0,5,1,0,4,1,0,0
"891",43800,2019,10,7056040,37,10,27856520,11,17,32,2,0,5,1,0,0,2,2,2,6,0,0,3,0,0,0,2316970,54877950,3912180,0,1884100,17020,0,0,1242740,4339410,6145040,17372070,0,0,152810,0,0,0,34,340,9,0,12,1,0,0,15,3,2,6,0,0,3,0,0,0
"892",43800,2020,17,8583220,42,11,31734400,13,18,31,1,0,9,3,0,0,4,1,1,8,0,1,0,0,0,0,5557580,48363880,3674550,0,4184170,272240,0,0,452260,1888650,2124520,24311710,0,3409520,0,0,0,0,53,220,7,0,21,3,0,0,11,1,1,10,0,1,0,0,0,0
"893",43800,2021,10,1854850,34,16,57860330,23,22,44,1,0,2,2,1,0,4,5,0,10,1,0,1,0,0,0,5561390,96934690,193830,0,766230,120180,113060,0,661550,25369520,0,30987070,1503740,0,102490,0,0,0,62,458,5,0,4,4,2,0,19,11,0,11,1,0,1,0,0,0
"894",43800,2022,6,2178630,19,15,44257690,15,13,33,0,1,3,0,0,0,2,0,1,12,0,2,0,0,0,0,2902390,93414250,0,240140,1432870,0,0,0,505620,0,4118980,35183050,0,4955660,0,0,0,0,37,354,0,1,9,0,0,0,9,0,1,12,0,2,0,0,0,0
"895",43800,2023,10,11731020,31,17,53431410,21,17,31,2,0,3,2,0,1,2,2,0,11,2,2,0,0,0,0,5357600,56168300,4716660,0,1628880,2408260,0,2393570,583650,2767920,0,41003960,3390300,6269230,0,0,0,0,32,261,9,0,7,6,0,4,5,3,0,14,2,2,0,0,0,0
"896",44131,2018,160,79672040,466,124,228249090,139,358,697,38,1,88,18,7,3,3,28,5,72,15,4,87,2,0,0,56991360,958777770,32800110,17120,39432460,3391370,3380180,272700,321870,40053110,8282470,148711160,22105000,9097350,10058460,56230,0,0,738,6884,115,1,280,27,33,4,4,29,8,83,15,4,142,2,0,0
"897",44131,2019,167,77145350,531,240,507424240,269,375,685,36,3,102,14,4,5,3,50,10,150,23,7,83,0,0,0,64412470,1080500710,28527270,2443550,41428560,2580130,720700,679560,765580,84558620,19773250,350011130,37089390,15991850,9981950,0,0,0,824,7225,154,14,322,24,6,6,5,54,12,171,23,9,110,0,0,0
"898",44131,2020,186,91361770,586,233,523588070,268,363,688,32,1,117,30,2,1,3,56,13,136,26,2,105,0,0,0,63561840,1222578870,26711220,548120,59357390,4308850,108520,18470,309200,101649760,28665300,337455710,49841870,5975430,26326100,0,0,0,811,7509,109,13,402,56,2,1,3,63,17,160,26,2,175,0,0,0
"899",44131,2021,129,70048890,435,271,635594140,304,413,734,25,2,77,19,2,2,1,50,14,177,25,5,87,1,0,0,76887810,1534591050,21692640,54750,42352170,4467400,381480,442370,212940,90104350,30041350,450240230,52796910,12411300,18530800,445140,0,0,871,8423,81,2,292,49,3,4,1,51,19,202,25,7,129,3,0,0
"900",44131,2022,99,51065110,305,259,656413680,300,344,606,18,0,55,20,1,1,2,43,2,191,20,3,90,1,0,1,68010180,1288088320,13438150,0,30069840,3107970,229460,384270,1150620,88933200,5713100,490481570,53068790,18217020,16194430,2657870,0,26930,791,6809,68,0,180,42,3,1,8,54,3,220,20,3,188,2,0,1
"901",44131,2023,110,74043020,366,246,650232920,263,381,582,21,0,72,12,1,1,2,38,9,173,16,10,128,1,0,0,75110540,1280524600,27869030,0,40752960,4153070,576670,46870,485210,83296620,28108710,470992250,32590390,35244950,23276930,159210,0,0,797,6244,72,0,257,28,4,1,3,40,10,186,17,10,287,1,0,0
"902",44133,2018,340,157738170,1117,263,460854560,306,883,1662,71,3,204,43,5,3,8,86,10,123,41,3,268,3,0,0,135874670,2261278940,66865130,389580,79252340,9110580,108130,407490,270670,117583920,15376950,260199060,62489030,5205600,26207030,1334250,0,0,1817,17672,280,13,700,98,8,5,10,90,16,152,45,3,456,3,0,0
"903",44133,2019,356,168194020,1077,614,1243847000,722,933,1666,78,1,208,49,3,10,3,176,41,311,63,23,310,4,0,0,137535940,2553793880,70936350,129400,85199960,7561970,97840,1764850,41920,274646820,82517950,721351320,107993340,57337570,40583140,2461730,0,0,1873,18061,268,5,684,88,5,13,3,194,61,375,65,27,510,11,0,0
"904",44133,2020,392,235093610,1295,700,1479603070,877,998,1766,78,3,233,60,3,9,2,189,43,368,83,17,338,4,0,0,169214530,3321299850,87462630,2305750,121075900,19286280,770850,2142400,893410,291668120,91658260,892770210,156722710,46783770,55024210,1156390,0,0,2100,19998,316,25,828,97,12,10,2,218,64,481,87,27,541,5,0,0
"905",44133,2021,375,204102330,1195,801,1824555360,1012,1086,1901,55,4,251,52,2,9,0,204,46,456,75,20,383,2,0,0,178533610,3829986470,57623610,4298080,123580870,14752400,116150,1708540,0,362922490,116861900,1123183690,161490160,60097120,49915130,2022680,0,0,2228,22132,227,9,848,92,2,14,0,233,76,599,75,29,583,3,0,0
"906",44133,2022,331,190483720,1075,758,1793404970,949,982,1651,67,3,203,40,3,7,7,194,49,475,25,15,411,0,0,1,169692730,3691535370,72855740,167420,105918540,8322660,197500,564620,2373900,420080840,122424170,1161073380,46628490,43198090,59054910,0,0,83340,2007,19540,263,3,690,89,4,11,12,220,66,615,28,20,753,0,0,3
"907",44133,2023,252,139213140,756,666,1748456900,760,962,1505,49,2,151,38,1,3,7,166,25,438,15,22,392,1,0,0,161020880,3295175770,49913850,564710,76660230,5866220,37130,358630,4751670,379812480,76776230,1178901850,32740380,80225960,64765930,1060700,0,0,1881,16290,152,7,500,76,1,4,15,176,29,510,15,30,859,1,0,0
"908",44150,2018,37,14451810,107,27,55402750,44,79,132,2,1,25,5,2,0,2,13,1,10,2,1,20,0,0,0,7542530,95858980,3996420,218110,8594720,325870,840900,0,475790,23098600,2414120,24292680,3562120,2035230,3177680,0,0,0,148,963,14,6,62,6,13,0,6,24,1,15,3,1,51,0,0,0
"909",44150,2019,40,21831160,123,55,136121890,86,68,150,10,0,24,1,2,0,2,21,0,30,2,2,4,1,0,0,7801960,105064450,6801240,0,10097620,24940,231510,0,219620,40094740,0,72133870,2821970,21071310,1233960,4456230,0,0,131,1013,39,0,75,1,2,0,5,34,0,47,2,3,21,1,0,0
"910",44150,2020,35,14220860,92,57,132440200,88,74,160,8,1,14,4,2,1,4,19,0,33,4,1,10,1,0,0,9585320,152277670,3692180,603060,6650640,847410,1023590,129740,251090,32361860,0,90052310,7925000,2101030,1388310,1023150,0,0,144,1286,30,1,39,9,3,3,6,32,0,51,4,1,20,1,0,0
"911",44150,2021,41,26615060,107,61,177764420,102,92,173,11,1,18,4,3,0,4,18,1,37,1,4,1,0,0,0,10339250,153433560,14819190,237110,10470640,124470,203560,0,760090,47890690,2448440,116577570,1272030,9575690,185210,0,0,0,156,1215,27,3,59,4,4,0,10,30,1,66,1,4,2,0,0,0
"912",44150,2022,47,22803570,123,70,200321010,146,74,186,6,0,29,5,2,1,4,15,1,48,2,4,3,0,0,0,11608470,228947850,3897730,0,14580030,1031980,2641060,75720,577050,32326180,1898580,148601730,3335940,14158580,215350,0,0,0,138,1454,10,0,88,12,8,1,4,24,1,115,2,4,3,0,0,0
"913",44150,2023,40,18322110,105,71,194038650,95,72,168,2,1,23,2,0,1,11,21,0,42,4,4,4,0,0,0,12233570,276869150,321040,1786060,13770760,61780,0,21620,2360850,46279720,0,127611520,8433240,11714170,883330,0,0,0,153,1607,5,13,68,3,0,1,15,23,0,64,4,4,6,0,0,0
"914",44180,2018,39,17481150,100,33,63479840,39,97,190,9,0,24,4,1,0,1,13,3,17,0,0,3,0,0,0,11675680,137818840,9151010,0,7530460,381670,318590,0,99420,20555860,5076920,37847060,0,0,482350,0,0,0,154,1270,38,0,52,8,1,0,1,15,3,21,0,0,5,0,0,0
"915",44180,2019,33,14420940,80,76,175884480,94,94,194,5,0,21,4,1,1,1,21,2,50,1,2,7,0,0,0,11494430,176180030,6343260,0,7563360,388910,11340,11210,102860,40255700,3174990,126292290,1290350,4871150,4196210,0,0,0,172,1460,16,0,52,7,1,1,3,25,2,64,1,2,9,0,0,0
"916",44180,2020,30,9658930,65,70,184616350,82,84,176,4,0,19,7,0,0,0,13,1,51,2,3,9,0,0,0,13100240,246815760,306750,0,8299570,1052610,0,0,0,25014770,2023390,144026000,3814990,9737200,391940,0,0,0,155,1522,11,0,43,11,0,0,0,14,1,60,2,5,14,0,0,0
"917",44180,2021,32,30414160,85,64,170242430,83,95,189,7,0,15,6,0,2,1,19,1,38,5,1,7,1,0,0,20328080,229319250,19928570,0,6779000,1553230,0,270120,468950,39028160,2281610,114340840,10568230,4023590,1743110,1414290,0,0,213,1317,30,0,40,8,0,3,1,22,1,50,5,5,14,3,0,0
"918",44180,2022,40,20108160,92,72,197118380,111,85,173,5,0,25,9,0,0,1,14,1,53,2,2,7,0,0,0,11960600,284460360,8442280,0,9918530,1523230,0,0,224120,40168450,2759830,143535140,4119630,6535330,2777140,0,0,0,154,1380,26,0,49,16,0,0,1,29,1,76,2,3,18,0,0,0
"919",44180,2023,33,12435340,89,66,194015510,85,93,160,4,0,22,7,0,0,0,14,1,47,1,3,7,0,0,0,18030220,304529100,734890,0,9388510,2311940,0,0,0,30940260,2226480,147586220,2378670,10883880,1007430,0,0,0,193,1398,12,0,60,17,0,0,0,17,1,63,1,3,9,0,0,0
"920",44200,2018,263,111523820,786,193,347281580,217,647,1133,74,3,148,24,1,9,2,49,5,111,25,3,79,2,0,0,93235150,1508414500,49930780,1915350,50775110,3797120,449880,1657330,2321040,64084580,7743200,230506270,38016640,6930890,6251250,677210,0,0,1279,11403,227,25,469,47,2,12,2,54,6,126,25,6,128,2,0,0
"921",44200,2019,266,109003190,762,379,774932490,430,578,988,78,1,139,36,5,1,4,99,12,228,31,9,70,2,0,0,84867080,1284763010,44750100,4338390,50237360,5469870,249410,28340,267140,158464580,27275740,516525350,51676550,20990270,7721110,3662580,0,0,1119,9612,219,15,444,71,5,1,5,107,15,268,31,9,127,2,0,0
"922",44200,2020,210,91646530,578,370,800562740,421,574,980,66,0,100,31,2,3,5,86,10,240,29,5,74,3,0,0,95232710,1851876090,35309840,0,48074930,3955010,648620,874070,678550,152938340,23312090,558277980,55237390,10796940,11900380,2105510,0,0,1169,10740,171,0,336,53,3,3,7,94,15,274,29,9,127,5,0,0
"923",44200,2021,284,138161710,844,362,824322540,478,617,991,87,2,153,37,3,2,0,81,12,232,30,7,98,0,0,0,109041330,2202399220,53290120,484850,77266680,6782530,188650,148880,0,150084570,29153680,568941480,61868180,14274630,12872680,0,0,0,1258,11250,274,7,495,62,4,2,0,112,18,305,30,13,151,0,0,0
"924",44200,2022,244,115413060,717,382,936471890,488,608,1003,67,5,126,36,1,1,8,85,10,260,17,10,121,0,0,0,98931300,2283214100,37914600,2661240,61401020,10728560,107160,24560,2575920,181638580,24860430,659135520,34932470,35904890,21187430,0,0,0,1212,11271,165,38,424,77,2,1,10,101,13,345,17,12,232,0,0,0
"925",44200,2023,224,117989660,595,395,994209800,419,624,1028,69,1,104,31,1,6,10,84,4,285,15,7,146,2,0,0,123339220,2196157300,40481300,37770,53875880,16077980,120410,643440,6637010,191808070,10471170,743758930,28255700,19915930,22365050,115870,0,0,1329,11028,156,1,357,58,2,8,10,87,4,306,15,7,358,3,0,0
"926",44210,2018,96,45804500,225,87,163028000,95,218,464,22,2,45,18,2,3,4,29,2,54,0,2,20,0,0,0,34182080,370509980,29509240,96960,12960910,2661630,353710,138790,83260,38808870,3141320,115974770,0,5103040,6003930,0,0,0,459,3755,59,5,120,29,3,3,6,30,2,61,0,2,28,0,0,0
"927",44210,2019,116,51823500,312,185,389968880,210,245,482,19,3,56,20,4,4,8,55,7,111,5,7,28,2,0,0,38281170,516932900,24238950,3533810,19426360,2486820,764100,308170,325690,85136690,13972280,264339360,9289190,17231360,3571060,739600,0,0,488,4109,79,11,156,43,4,4,12,59,7,130,5,9,57,3,0,0
"928",44210,2020,137,76722630,390,206,488024820,255,220,470,26,3,62,32,4,2,6,61,4,131,4,6,16,2,0,0,35677400,623051680,34688460,3948980,29014270,6728960,175250,238120,946070,105829010,7665800,346831830,7193520,20504660,1774030,982520,0,0,443,4277,116,15,181,62,5,2,7,69,4,171,4,7,27,2,0,0
"929",44210,2021,105,48046080,290,229,552303960,263,231,518,20,3,50,17,1,8,5,54,4,157,2,12,26,1,0,0,45885730,719020310,20459100,280750,20711350,3380690,371350,1108060,1513260,96876560,10056640,408243720,5116030,32011010,6083070,221520,0,0,513,4279,67,9,153,33,3,15,7,60,5,179,2,17,61,3,0,0
"930",44210,2022,104,41265580,285,236,593487590,289,244,451,18,1,56,18,0,1,4,42,4,180,3,7,24,6,0,0,45592300,724740960,11045650,1501340,26194420,1683740,0,87100,643500,81355050,10442600,477055700,3209930,21424310,4800230,109830,0,0,504,4088,59,17,165,27,0,3,7,50,5,220,4,10,54,7,0,0
"931",44210,2023,99,49654390,243,244,646131600,266,230,448,20,2,56,12,0,2,6,44,2,187,5,6,18,1,0,0,44542460,766566920,14922170,352140,31549910,2180460,0,81510,541760,96498630,6982240,512975820,10846960,18827950,3704130,26440,0,0,492,4134,52,12,146,21,0,3,8,49,2,201,5,9,33,1,0,0
"932",44230,2018,48,11069360,98,42,85409310,49,109,194,7,1,14,12,0,1,13,17,3,20,1,1,5,0,0,0,9286230,128841400,3006220,26240,4532300,1618430,0,22260,1863910,26054470,3543500,51729890,1931310,2150140,443360,0,0,0,164,1362,26,1,33,18,0,2,18,22,4,21,1,1,6,0,0,0
"933",44230,2019,75,24004830,164,53,110336140,60,98,195,10,0,24,14,0,0,27,18,3,28,0,4,11,0,0,0,10131450,170097500,7660890,0,8845930,1854360,0,0,5643650,27466980,5948900,68280210,0,8640050,983250,0,0,0,146,1402,31,0,60,20,0,0,53,23,3,29,0,5,18,0,0,0
"934",44230,2020,96,42142460,228,65,152444630,74,79,204,15,1,26,12,2,2,38,26,0,36,2,1,9,0,0,0,12413180,233028460,19094890,223450,9889140,2807010,142300,1167480,8818190,47807210,0,98047180,4001860,2588380,2314020,0,0,0,144,1518,83,1,67,20,3,4,50,34,0,37,2,1,33,0,0,0
"935",44230,2021,85,26142840,189,75,187826060,85,103,232,9,0,26,16,1,0,33,18,2,48,2,5,6,0,0,0,15448050,247064860,2291260,0,10635340,3264510,71640,0,9880090,33587020,5620880,130043290,4171360,14403510,2284780,0,0,0,180,1665,32,0,69,34,2,0,52,21,2,55,2,5,8,0,0,0
"936",44230,2022,87,27694910,159,77,231081480,87,83,197,15,0,22,8,1,0,41,21,2,49,2,3,6,0,0,0,12536850,217459590,4813210,0,9148760,1700340,36330,0,11996270,54973650,6436270,142463970,4007880,23199710,24770120,0,0,0,131,1288,41,0,42,11,1,0,64,23,2,57,2,3,8,0,0,0
"937",44230,2023,69,24731940,127,69,199403820,79,62,169,6,0,20,6,0,0,36,11,2,52,2,2,7,1,0,0,9504780,206135900,2888090,0,8476730,1417780,0,0,11449960,27511880,5453510,143455040,5074980,17908410,1001870,499380,0,0,96,1196,15,0,46,11,0,0,54,12,3,59,2,3,14,1,0,0
"938",44250,2018,23,7042470,70,18,31281650,19,48,93,4,0,14,4,0,0,1,10,0,6,1,1,1,0,0,0,4370790,67663310,1113960,0,4415360,1412100,0,0,101050,13995480,0,13730360,1597820,1957990,13340,0,0,0,75,599,11,0,46,12,0,0,1,11,0,6,1,1,1,0,0,0
"939",44250,2019,19,10322590,60,35,66530660,40,38,89,3,0,12,4,0,0,0,11,1,19,1,3,2,0,0,0,4310430,55600050,5981190,0,3830130,511270,0,0,0,17167980,1795460,38833210,1390290,7343720,185130,0,0,0,51,519,14,0,37,9,0,0,0,16,1,19,1,3,3,0,0,0
"940",44250,2020,14,3700730,33,33,69121790,41,42,73,2,0,6,6,0,0,0,10,1,18,1,3,1,0,0,0,5797350,68976740,102600,0,2729170,868960,0,0,0,15939120,1551210,40621430,2105230,8904800,27850,0,0,0,71,515,4,0,21,8,0,0,0,13,2,22,1,3,1,0,0,0
"941",44250,2021,12,4516910,29,35,80461010,38,42,77,4,1,4,2,0,0,1,7,0,24,1,3,4,0,0,0,4627690,78280130,2698700,42840,1344150,314680,0,0,116540,12201720,0,57594270,1891610,8773410,612530,0,0,0,73,484,6,1,10,11,0,0,1,7,0,27,1,3,5,0,0,0
"942",44250,2022,26,12293670,66,33,79939200,41,39,81,8,0,13,3,0,1,1,4,1,23,2,3,3,0,0,0,6453100,124065070,6430840,0,5375900,147970,0,51240,287720,9229870,1754200,56839200,3621170,8494760,1297550,0,0,0,73,623,21,0,37,5,0,2,1,4,1,31,2,3,17,0,0,0
"943",44250,2023,15,7815670,32,38,92554060,46,46,88,4,0,9,1,0,1,0,8,1,25,3,1,5,0,0,0,6105550,104674010,2854580,0,4538340,78830,0,343920,0,15381130,2737510,64473840,7535770,2425810,1360370,0,0,0,80,586,6,0,23,1,0,2,0,8,1,32,4,1,15,0,0,0
"944",44270,2018,113,47708490,275,82,164592860,89,355,593,40,1,55,7,0,3,4,17,0,62,2,1,18,3,0,0,52702070,722970940,25193680,148400,19990330,1772830,0,32850,377400,25977740,0,133874100,2751780,1989240,3207770,193000,0,0,661,5124,115,2,134,9,0,3,5,17,0,69,2,1,34,7,0,0
"945",44270,2019,139,68809630,339,208,442462190,222,324,544,29,0,66,7,2,7,25,43,7,137,14,7,18,3,0,0,49093690,740461340,26972290,0,32588150,711540,678380,201150,7177860,74017840,13918720,315016580,26197590,13311460,5573030,480260,0,0,666,5415,97,0,185,10,3,9,31,45,7,147,15,8,62,4,0,0
"946",44270,2020,136,78226640,346,220,533905590,272,224,516,20,2,74,16,0,6,17,43,8,155,6,8,15,1,0,0,46732220,856050660,30220130,1874760,36283240,4438120,0,1308550,4078760,72529200,18690660,407121450,9573690,25990590,5319520,23080,0,0,478,5064,61,26,191,35,0,12,19,49,8,200,6,9,34,2,0,0
"947",44270,2021,128,71950200,317,204,512977730,246,238,510,24,4,75,5,1,1,16,38,1,156,4,5,33,2,0,0,52034610,1023573410,21355180,453540,45621540,1939660,127590,49740,1859850,69474530,3186870,413392400,9578710,17345220,8829540,543100,0,0,522,5328,91,8,182,13,1,2,17,44,2,188,4,8,50,3,0,0
